Vehicle ID,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other,Driver_id
A-761717,0,0,0,1,0,0,0,2,0,0,0,0,723733
A-761718,0,0,0,1,0,0,0,2,0,0,0,0,725042
A-761719,1,0,1,0,0,0,0,1,0,0,0,0,725029
A-761720,0,0,0,0,0,5,0,0,0,0,0,0,724995
A-761721,0,0,0,1,0,0,0,1,0,0,0,0,723925
A-761722,1,0,0,0,0,0,0,1,0,0,0,0,724923
A-761723,0,0,1,1,0,0,0,0,0,0,0,0,724189
A-761724,0,0,0,1,0,0,0,3,0,0,0,0,724810
A-761725,0,0,0,1,0,1,0,0,0,0,0,0,724819
A-761726,0,0,3,1,0,0,0,0,0,0,0,0,724790
A-761727,0,0,1,0,0,0,0,2,0,0,0,0,724561
A-761728,0,0,1,0,0,0,0,1,0,0,0,0,724218
A-761729,0,0,0,0,0,2,0,0,0,0,0,0,724727
A-761730,1,0,1,1,0,0,0,0,0,0,0,0,724735
A-761731,1,0,1,0,0,0,0,0,0,0,0,0,724732
A-761732,0,0,3,0,0,0,0,0,0,0,0,0,724723
A-761733,0,0,0,0,0,3,0,0,0,0,0,0,724703
A-761734,0,0,0,0,0,0,0,0,0,0,0,1,724700
A-761735,0,0,0,0,0,3,0,0,0,0,0,0,724642
A-761736,1,0,0,0,0,0,0,0,0,0,0,2,701962
A-761737,0,0,0,0,0,0,0,1,0,0,0,1,724163
A-761738,0,0,3,0,0,0,0,0,0,0,0,1,724490
A-761739,0,0,0,0,0,0,0,4,0,0,0,0,724619
A-761740,0,0,1,0,0,0,0,3,0,0,0,0,724585
A-761741,2,0,0,0,0,0,0,1,0,0,0,0,723210
A-761742,0,0,0,0,0,0,0,2,0,0,0,0,724563
A-761743,0,0,0,0,0,0,0,0,0,0,0,0,723685
A-761744,0,0,0,0,0,3,0,2,0,0,0,0,720173
A-761745,0,0,0,0,0,1,0,0,0,0,0,4,724509
A-761746,1,0,0,0,0,0,0,0,0,0,0,0,724476
A-761747,1,0,0,0,0,0,0,2,0,0,0,0,718656
A-761748,0,0,1,0,0,0,0,2,0,0,0,1,684239
A-761749,0,0,3,0,0,0,0,0,0,0,0,0,716791
A-761750,0,0,1,0,0,0,0,2,0,0,0,0,724455
A-761751,0,0,3,1,0,0,0,1,0,0,0,0,724403
A-761752,0,0,2,0,0,0,0,0,0,0,0,0,724386
A-761753,0,0,1,0,0,0,0,3,0,0,0,0,722895
A-761754,0,0,3,0,0,0,0,0,0,0,0,0,724358
A-761755,0,0,2,0,0,0,0,1,0,0,0,0,706709
A-761756,0,0,1,1,0,0,0,0,0,0,0,0,724242
A-761757,1,0,0,2,0,0,0,0,0,0,0,0,724196
A-761758,1,0,2,0,0,0,0,0,0,0,0,0,708328
A-761759,0,0,0,0,0,0,0,1,0,0,0,0,724312
A-761760,0,0,0,0,0,0,0,0,0,0,0,4,724236
A-761761,0,0,0,0,0,0,0,0,0,0,0,6,724211
A-761762,0,1,1,0,0,0,0,0,0,0,0,2,724209
A-761763,0,1,1,0,0,0,0,0,0,0,0,1,724178
A-761764,2,2,0,0,0,0,0,0,0,0,0,0,724069
A-761765,0,0,0,0,0,0,0,0,0,0,0,5,723427
A-761766,0,1,0,0,0,0,0,0,0,0,0,2,724053
A-761767,0,0,0,0,0,0,0,2,0,0,0,4,724025
A-761768,1,0,0,0,0,0,0,0,0,0,0,4,724015
A-761769,0,1,0,0,0,0,0,1,0,0,0,1,723995
A-761770,0,1,0,0,0,0,0,0,0,0,0,3,723949
A-761771,0,0,0,0,0,0,0,3,0,0,0,2,723964
A-761772,0,0,0,0,0,0,0,4,0,0,0,1,721720
A-761773,1,0,0,0,0,0,0,1,0,0,0,1,723640
A-761774,0,0,0,0,0,0,0,1,0,0,0,3,723887
A-761775,0,1,0,0,0,0,0,0,0,0,0,4,718145
A-761776,0,1,0,0,0,0,0,0,0,0,0,5,723830
A-761777,1,0,0,0,0,0,0,0,0,0,0,3,723797
A-761778,1,0,0,0,0,0,0,3,0,0,0,0,723350
A-761779,0,0,1,0,0,0,0,0,0,0,0,3,723769
A-761780,1,1,0,0,0,0,0,0,0,0,0,2,723531
A-761781,0,3,0,0,0,0,0,0,0,0,0,1,718581
A-761782,0,2,0,0,0,0,0,0,0,0,0,2,723745
A-761783,0,0,0,0,0,0,0,2,0,0,0,2,723735
A-761784,0,0,1,0,0,0,0,0,0,0,0,4,723675
A-761785,0,2,1,0,0,0,0,0,0,0,0,1,720542
A-761786,1,1,1,0,0,0,0,0,0,0,0,3,723702
A-761787,0,0,0,0,0,0,0,0,0,0,0,7,718570
A-761788,0,0,0,0,0,1,0,3,0,0,0,1,723683
A-761789,0,1,0,0,0,0,0,1,0,0,0,2,723667
A-761790,0,0,0,0,0,0,0,0,0,0,0,11,723122
A-761791,0,0,0,0,0,0,0,1,0,0,0,6,717581
A-761792,1,0,0,0,0,1,0,0,0,0,0,1,723608
A-761793,0,0,0,0,0,2,0,0,0,0,0,2,723498
A-761794,0,2,0,0,0,0,0,0,0,0,0,5,723351
A-761795,0,0,0,0,0,0,0,1,0,0,0,4,723445
A-761796,0,0,0,0,0,0,0,2,0,0,0,3,721753
A-761797,1,0,0,0,0,0,0,1,0,0,0,2,721950
A-761798,0,0,0,0,0,0,0,0,0,0,0,8,723561
A-761799,1,0,0,0,0,1,0,1,0,0,0,0,722636
A-761800,2,0,0,0,0,0,0,0,0,0,0,2,723530
A-761801,0,1,0,0,0,0,0,1,0,0,0,3,723522
A-761802,1,0,0,0,0,0,0,0,0,0,0,5,698496
A-761803,0,0,0,0,0,5,0,0,0,0,0,1,723510
A-761804,0,0,0,0,0,1,0,0,0,0,0,3,723405
A-761805,0,0,1,0,0,0,0,0,0,0,0,5,723487
A-761806,0,1,1,0,0,0,0,1,0,0,0,0,723471
A-761807,0,0,0,0,0,1,0,2,0,0,0,1,723456
A-761808,0,0,0,0,0,0,0,1,0,0,0,5,723466
A-761809,0,0,0,0,0,0,0,4,0,0,0,2,703003
A-761810,0,0,0,0,0,0,0,0,0,0,0,9,722731
A-761811,0,1,0,0,0,0,0,2,0,0,0,0,722518
A-761812,0,1,0,0,0,1,0,1,0,0,0,0,723368
A-761813,2,0,0,0,0,0,0,0,0,0,0,4,722310
A-761814,0,0,0,0,0,1,0,0,0,0,0,0,722643
A-761815,0,0,0,0,0,0,0,0,0,0,0,0,723341
A-761816,0,0,0,0,0,0,0,0,1,0,0,0,718344
A-761817,0,0,0,0,0,0,0,0,0,0,0,0,723328
A-761818,0,0,0,0,0,0,0,0,0,0,0,0,722471
A-761819,0,0,0,0,0,0,0,0,0,0,0,0,723284
A-761820,0,1,0,0,0,0,0,0,0,0,0,0,723276
A-761821,0,0,1,0,0,0,0,0,0,0,0,0,723263
A-761822,0,0,0,0,0,0,0,0,0,0,0,0,723256
A-761823,0,0,0,0,0,0,0,0,0,0,0,0,723166
A-761824,0,0,0,0,1,1,0,0,0,0,0,0,723121
A-761825,0,0,0,0,0,0,0,0,0,0,0,0,723149
A-761826,0,0,0,0,0,0,0,0,0,0,0,0,723120
A-761827,0,0,0,0,0,1,0,0,0,0,0,0,721975
A-761828,0,0,0,0,0,0,0,0,0,0,0,0,723028
A-761829,0,0,0,1,0,0,0,0,0,0,0,0,721616
A-761830,0,0,0,0,1,0,0,0,0,0,0,0,723065
A-761831,0,0,0,0,0,0,0,0,0,0,0,0,723037
A-761832,0,0,0,1,0,0,0,0,0,0,0,0,723025
A-761833,0,0,0,0,0,1,0,0,0,0,0,0,723035
A-761834,0,0,0,0,1,0,0,0,0,0,0,0,722962
A-761835,0,0,0,0,0,0,0,1,0,0,0,0,722986
A-761836,0,0,0,0,0,0,0,0,0,0,0,0,722974
A-761837,0,0,0,0,0,0,0,0,0,0,0,0,722826
A-761838,1,0,0,0,0,0,0,0,0,0,0,0,722925
A-761839,0,0,1,1,0,0,0,0,0,0,0,0,722942
A-761840,0,0,0,0,1,0,0,0,0,0,0,0,722915
A-761841,0,0,0,0,1,0,0,0,0,0,0,0,722217
A-761842,0,0,0,0,0,0,0,1,0,0,0,0,722839
A-761843,0,0,0,0,0,0,0,0,1,0,0,0,722624
A-761844,0,0,0,0,0,0,0,0,0,0,0,0,710965
A-761845,0,0,0,0,0,0,0,0,0,0,0,1,722768
A-761846,0,0,0,0,1,0,0,0,0,0,0,0,722761
A-761847,0,0,0,0,0,1,0,0,0,0,0,0,722752
A-761848,1,0,0,0,0,0,0,0,0,0,0,0,677831
A-761849,0,0,0,0,0,1,0,1,0,0,0,0,722727
A-761850,0,0,0,0,0,0,0,0,1,0,0,0,722684
A-761851,0,0,1,0,0,0,0,0,0,0,0,0,722671
A-761852,0,0,0,1,0,0,0,0,0,0,0,0,722661
A-761853,0,0,0,0,0,0,0,0,1,0,0,0,722612
A-761854,0,0,0,1,0,0,0,0,0,0,0,0,722608
A-761855,0,0,0,1,0,1,0,0,0,0,0,0,722593
A-761856,0,0,0,0,0,0,0,1,0,0,0,0,722587
A-761857,0,0,1,0,0,0,0,0,0,0,0,0,718070
A-761858,0,0,1,0,0,0,0,0,0,0,0,0,722589
A-761859,0,0,0,0,0,0,0,0,0,0,0,1,722442
A-761860,0,0,0,0,0,0,0,0,0,0,0,0,722536
A-761861,0,0,0,0,0,0,0,0,0,0,0,0,722521
A-761862,0,0,0,1,0,0,0,1,0,0,0,0,674225
A-761863,0,0,0,0,0,0,0,0,0,0,0,0,722509
A-761864,0,0,0,0,0,0,0,0,0,0,0,1,722491
A-761865,0,0,0,0,0,1,0,0,0,0,0,1,722464
A-761866,0,0,0,0,0,0,1,0,0,0,0,0,714234
A-761867,0,0,0,0,0,0,0,0,3,0,0,0,721458
A-761868,0,0,0,0,1,0,0,0,0,0,0,0,720543
A-761869,0,0,0,0,0,0,0,0,0,0,0,0,722385
A-761870,0,0,0,0,0,0,0,0,0,0,0,1,716741
A-761871,0,0,0,0,0,0,0,0,0,0,0,0,722360
A-761872,0,0,0,0,0,1,0,0,0,0,0,0,722340
A-761873,0,0,0,0,0,0,0,0,0,0,0,0,722323
A-761874,0,0,0,0,0,0,0,0,0,0,0,1,722273
A-761875,0,0,0,0,0,0,0,0,0,0,0,0,722312
A-761876,0,0,0,0,0,0,0,0,1,0,0,0,722305
A-761877,0,0,1,0,0,1,0,0,0,0,0,0,721659
A-761878,0,0,0,0,0,0,0,0,1,0,0,0,721885
A-761879,0,0,0,0,0,0,0,0,0,0,0,0,720941
A-761880,0,0,1,0,0,0,0,0,0,0,0,0,722089
A-761881,1,0,0,1,0,0,0,0,0,0,0,0,722110
A-761882,1,0,0,0,0,0,0,0,0,0,0,0,718626
A-761883,0,0,0,0,0,0,0,0,0,0,0,0,722076
A-761884,0,0,0,0,2,0,0,0,0,0,0,0,718267
A-761885,0,0,0,0,0,0,0,0,1,0,0,0,718753
A-761886,0,0,1,0,0,0,0,0,1,0,0,0,722049
A-761887,0,0,0,0,0,0,0,0,2,0,0,0,722022
A-761888,0,0,0,0,0,1,0,0,2,0,0,0,721079
A-761889,0,0,0,0,0,0,0,0,0,0,0,0,722015
A-761890,0,0,0,0,1,0,0,1,0,0,0,0,721991
A-761891,2,0,0,0,0,0,0,0,0,0,0,0,702196
A-761892,0,0,0,0,0,0,0,0,0,0,0,1,715871
A-761893,0,0,0,0,0,0,0,0,1,0,0,0,721756
A-761894,0,0,0,0,0,0,0,0,0,0,0,1,721920
A-761895,0,0,0,0,0,0,0,0,0,0,0,0,721876
A-761896,0,0,0,0,0,0,0,0,0,0,0,0,721856
A-761897,0,0,0,0,0,0,0,0,0,0,0,0,719544
A-761898,0,0,0,0,0,0,0,0,0,0,0,0,712274
A-761899,0,0,0,0,0,0,0,0,3,0,0,0,721803
A-761900,0,1,0,0,0,0,0,1,0,0,0,0,712810
A-761901,0,0,1,0,0,0,0,0,0,0,0,0,721768
A-761902,1,0,0,0,0,0,0,0,1,0,0,0,721745
A-761903,0,0,1,0,0,0,0,0,0,0,0,0,721744
A-761904,1,0,0,0,0,0,0,0,0,0,0,0,721751
A-761905,0,0,0,0,0,0,0,0,0,0,0,0,721468
A-761906,0,0,0,0,0,0,0,0,0,0,0,0,721687
A-761907,0,0,0,0,1,0,0,0,0,0,0,0,719747
A-761908,0,0,1,0,0,0,0,0,1,0,0,0,721695
A-761909,0,0,1,0,0,0,0,0,0,0,0,0,707475
A-761910,0,0,0,0,0,0,0,0,0,0,0,0,721655
A-761911,0,0,0,0,0,0,0,0,1,0,0,0,719582
A-761912,0,0,0,0,0,1,0,0,1,0,0,0,700052
A-761913,0,0,0,0,0,0,0,2,0,0,0,0,721515
A-761914,0,0,0,0,0,0,0,1,1,0,0,0,721454
A-761915,0,0,0,0,0,0,0,0,1,0,0,0,721472
A-761916,0,0,0,0,0,0,0,0,0,0,0,0,721453
A-761917,0,0,0,0,0,0,0,0,1,0,0,1,721084
A-761918,0,0,0,0,0,0,0,0,0,0,0,0,721387
A-761919,0,0,0,0,0,0,1,0,0,0,0,0,721384
A-761920,0,0,0,0,0,0,0,0,0,0,0,0,712171
A-761921,0,0,1,0,0,0,0,1,0,0,0,0,682212
A-761922,0,1,0,0,0,0,0,0,0,0,0,0,718793
A-761923,0,0,0,1,0,0,0,0,0,0,0,0,721333
A-761924,0,0,1,0,0,0,0,0,1,0,0,0,721289
A-761925,0,0,1,0,0,0,0,0,0,0,0,0,720840
A-761926,0,1,1,0,0,0,0,0,0,0,0,0,721319
A-761927,0,1,0,0,0,0,0,0,0,0,0,0,721195
A-761928,0,0,0,0,1,0,0,0,0,0,0,0,721292
A-761929,0,0,0,0,0,0,0,0,1,0,0,0,721291
A-761930,0,0,2,0,0,0,0,0,0,0,0,0,721257
A-761931,0,0,0,0,0,0,0,0,0,0,0,0,640194
A-761932,0,0,0,0,0,0,0,0,2,0,0,0,721216
A-761933,0,0,0,0,1,0,0,0,1,0,0,0,720861
A-761934,0,0,0,0,0,0,0,0,1,0,0,0,721221
A-761935,0,0,0,0,1,0,0,0,0,0,0,0,710884
A-761936,0,0,0,0,0,0,0,0,0,0,0,0,721184
A-761937,0,0,0,0,0,0,0,0,0,0,0,0,721179
A-761938,0,0,0,0,0,0,0,0,3,0,0,0,721175
A-761939,0,0,0,0,0,0,0,0,2,0,0,0,721057
A-761940,0,0,0,0,0,0,0,0,0,0,0,0,720540
A-761941,0,0,0,0,0,0,0,0,0,0,0,0,721033
A-761942,0,0,1,0,0,0,0,0,2,0,0,0,720788
A-761943,0,1,0,0,0,0,0,0,0,0,0,0,721018
A-761944,0,0,0,0,0,0,0,0,0,0,0,0,720977
A-761945,0,0,0,0,0,0,0,0,0,0,0,0,720594
A-761946,0,0,0,0,0,0,0,0,0,0,0,0,720966
A-761947,0,0,0,0,0,0,0,0,0,0,0,0,710444
A-761948,0,0,0,0,0,0,0,0,0,0,0,0,720920
A-761949,0,0,0,0,0,0,0,1,0,0,0,0,720912
A-761950,0,0,0,0,0,1,0,0,1,0,0,0,717830
A-761951,0,0,0,0,0,0,0,0,2,0,0,0,719724
A-761952,0,0,0,0,1,0,0,0,0,0,0,0,720833
A-761953,0,0,0,0,1,0,0,0,0,0,0,0,720817
A-761954,0,0,0,0,0,0,1,0,0,0,0,0,720765
A-761955,1,0,0,0,0,0,0,0,2,0,0,0,719571
A-761956,0,0,0,0,0,0,1,0,1,0,0,0,720638
A-761957,0,0,0,1,0,0,0,0,0,0,0,0,720575
A-761958,1,0,0,0,0,0,0,0,0,0,0,0,720553
A-761959,0,0,0,0,0,0,0,2,0,0,0,0,720171
A-761960,0,0,0,0,0,0,1,0,0,0,0,0,720394
A-761961,0,0,1,0,0,0,0,0,0,0,0,0,720443
A-761962,0,0,0,0,0,0,0,0,0,0,0,0,718831
A-761963,0,0,0,0,0,0,0,0,0,0,0,1,720360
A-761964,0,0,0,0,0,0,0,0,0,0,0,0,720364
A-761965,0,0,0,0,0,0,0,2,1,0,0,0,720386
A-761966,0,0,0,0,0,0,0,0,0,0,0,1,720358
A-761967,0,0,0,0,0,0,0,1,0,0,0,0,719610
A-761968,0,0,0,0,0,0,0,0,0,0,0,0,720315
A-761969,0,0,0,0,0,0,0,0,0,0,0,0,718600
A-761970,0,0,1,0,0,0,0,0,1,0,0,0,720305
A-761971,0,0,0,2,0,0,0,0,0,0,0,0,720282
A-761972,0,0,1,0,1,0,0,0,0,0,0,0,720220
A-761973,0,0,0,0,0,2,0,0,1,0,0,0,720266
A-761974,0,0,0,0,0,0,0,0,0,0,0,0,711388
A-761975,0,0,1,0,0,0,0,0,1,0,0,0,720208
A-761976,0,0,0,0,0,0,0,0,0,0,0,0,720096
A-761977,0,0,0,0,0,0,0,2,1,0,0,0,720201
A-761978,0,0,2,0,0,0,0,0,0,0,0,0,720193
A-761979,0,0,0,1,0,1,0,0,0,0,0,0,719043
A-761980,1,0,0,0,0,0,0,0,0,0,0,0,710276
A-761981,0,0,1,0,0,0,0,0,0,0,0,0,717600
A-761982,0,0,0,1,0,0,0,0,1,0,0,0,720098
A-761983,0,0,0,0,0,0,0,0,2,0,0,0,720152
A-761984,0,0,2,0,0,0,0,0,0,0,0,0,720131
A-761985,0,0,1,0,0,0,0,0,0,0,0,0,704064
A-761986,0,0,0,0,0,0,0,0,1,0,0,0,719485
A-761987,0,0,0,0,0,0,0,0,0,0,0,0,719148
A-761988,1,0,0,0,0,0,0,0,0,0,0,0,720064
A-761989,1,0,0,0,0,0,0,0,0,0,0,1,720068
A-761990,0,0,0,0,1,0,0,0,0,0,0,0,720043
A-761991,1,0,0,0,0,0,0,0,0,0,0,0,716380
A-761992,0,0,0,0,0,0,0,0,1,0,0,0,719847
A-761993,0,0,0,0,0,0,0,0,0,0,0,0,680199
A-761994,0,0,0,0,0,0,0,0,0,0,0,1,719833
A-761995,0,0,1,0,0,0,0,0,0,0,0,0,719817
A-761996,0,0,0,0,0,0,0,0,1,0,0,0,719793
A-761997,0,0,0,0,0,0,0,0,0,0,0,0,718614
A-761998,0,0,0,0,0,0,0,0,1,0,0,1,714467
A-761999,0,0,0,0,1,0,0,0,0,0,0,0,719789
A-762000,1,0,1,0,0,0,0,0,0,0,0,0,719712
A-762001,0,0,0,0,0,0,0,0,3,0,0,0,719702
A-762002,0,1,1,0,0,0,0,0,0,0,0,0,677458
A-762003,0,0,0,0,1,0,0,0,1,0,0,0,719495
A-762004,0,0,0,0,0,0,0,1,0,0,0,0,719629
A-762005,0,0,0,0,0,1,0,0,0,0,0,0,719622
A-762006,0,0,0,0,0,0,0,0,0,0,0,0,715134
A-762007,0,0,1,0,0,0,0,0,0,0,0,0,719577
A-762008,1,0,0,0,0,0,0,0,2,0,0,0,719545
A-762009,0,0,0,0,0,0,0,0,0,0,0,0,710486
A-762010,0,0,0,0,0,0,0,0,0,0,0,0,719560
A-762011,0,0,0,1,0,0,0,0,0,0,0,0,718692
A-762012,0,0,0,0,0,1,0,0,0,0,0,0,719558
A-762013,0,0,1,0,0,0,0,0,1,0,0,0,719517
A-762014,0,0,0,0,0,0,0,0,1,0,0,0,714853
A-762015,0,0,0,0,0,0,0,0,0,0,0,1,685795
A-762016,0,0,0,0,0,0,0,0,0,0,0,1,719491
A-762017,0,0,0,0,1,0,0,0,0,0,0,0,719484
A-762018,0,0,0,0,1,0,0,0,0,0,0,0,719459
A-762019,0,0,0,0,0,0,0,0,0,0,0,0,719405
A-762020,0,0,0,0,0,0,0,2,0,0,0,0,713710
A-762021,0,0,1,0,0,0,0,0,1,0,0,1,719381
A-762022,0,0,0,0,0,0,0,0,0,0,0,0,719399
A-762023,0,0,0,0,0,0,0,0,2,0,0,1,719367
A-762024,0,1,0,0,0,0,0,0,0,0,0,0,719357
A-762025,0,0,0,0,0,0,0,0,0,0,0,0,719352
A-762026,2,0,0,0,0,1,0,0,0,0,0,0,717661
A-762027,0,0,1,0,0,0,0,0,0,0,0,0,719322
A-762028,0,0,0,0,0,0,0,0,0,0,0,0,717765
A-762029,0,0,0,0,0,0,0,0,4,0,0,0,716438
A-762030,0,0,0,1,0,1,0,0,0,0,0,0,719295
A-762031,0,0,0,2,0,0,0,0,0,0,0,0,696662
A-762032,0,0,0,0,0,0,0,0,0,0,0,1,719263
A-762033,0,0,0,0,0,2,0,0,0,0,0,0,717532
A-762034,0,0,0,0,0,0,0,1,0,0,0,0,719196
A-762035,0,0,0,0,0,0,0,0,0,0,0,0,719204
A-762036,0,0,1,0,0,0,0,0,0,0,0,0,719189
A-762037,0,0,0,0,0,0,1,0,0,0,0,0,719143
A-762038,0,0,1,0,0,0,0,0,0,0,0,0,718089
A-762039,0,0,0,1,0,0,0,0,0,0,0,0,717347
A-762040,0,0,0,0,0,0,0,0,0,0,0,0,719162
A-762041,0,1,0,0,0,0,0,0,0,0,0,0,719149
A-762042,0,0,1,0,0,0,0,0,0,0,0,1,709399
A-762043,0,0,0,0,0,0,0,0,0,1,0,0,719166
A-762044,1,0,0,0,0,0,0,0,0,0,0,0,719129
A-762045,0,0,0,0,0,0,0,0,5,0,0,0,715946
A-762046,0,0,1,0,0,0,0,0,1,0,0,0,674628
A-762047,0,0,0,0,0,0,0,0,1,0,0,0,707687
A-762048,0,0,0,0,0,0,0,1,0,0,0,0,718404
A-762049,0,0,0,0,0,0,0,0,3,0,0,0,716996
A-762050,0,0,0,0,0,0,0,0,0,0,0,0,719002
A-762051,0,0,0,0,0,0,0,0,0,0,0,0,718964
A-762052,0,0,0,0,0,0,0,0,0,0,0,0,664678
A-762053,0,0,0,1,0,0,0,0,0,0,0,0,718910
A-762054,0,0,2,0,0,0,0,0,0,0,0,0,718894
A-762055,0,0,0,1,0,0,0,0,0,0,0,0,716589
A-762056,0,0,0,0,0,0,0,1,1,0,0,0,718840
A-762057,0,1,0,0,0,0,0,0,1,0,0,0,718829
A-762058,0,1,0,0,0,1,0,0,0,0,0,0,718797
A-762059,0,0,0,1,0,0,0,0,0,0,0,0,718759
A-762060,0,0,0,0,0,2,0,0,0,0,0,0,718786
A-762061,1,0,0,0,0,1,0,0,0,0,0,0,718784
A-762062,0,0,0,0,0,0,0,2,0,0,0,0,671373
A-762063,0,0,0,0,0,0,0,0,1,0,0,1,718773
A-762064,0,0,0,0,0,2,0,0,0,0,0,0,718774
A-762065,0,0,0,0,0,0,0,0,0,0,0,1,718730
A-762066,0,0,0,0,0,0,0,0,0,0,0,0,718723
A-762067,0,0,0,0,0,1,0,1,0,0,0,0,718582
A-762068,0,0,1,0,0,0,0,0,2,0,0,0,718683
A-762069,0,0,0,0,0,4,0,0,0,0,0,0,717227
A-762070,0,0,0,0,0,0,0,0,1,0,0,0,717746
A-762071,0,0,0,0,1,0,0,0,0,0,0,1,718608
A-762072,1,0,0,0,0,0,0,0,0,0,0,0,718593
A-762073,0,0,0,0,0,0,0,0,0,0,0,1,718588
A-762074,0,0,0,0,0,0,0,0,3,0,0,0,718559
A-762075,0,0,0,1,0,0,0,0,1,0,0,0,718548
A-762076,1,0,0,0,0,0,0,1,0,0,0,0,718550
A-762077,0,0,0,0,0,0,0,0,0,0,0,2,718503
A-762078,0,1,0,0,0,0,0,0,2,0,0,0,716299
A-762079,0,0,0,0,0,0,0,0,0,0,0,0,709515
A-762080,0,0,0,0,0,0,0,0,0,0,0,0,718297
A-762081,1,0,0,0,0,0,0,0,1,0,0,0,718452
A-762082,2,0,0,0,0,0,0,0,1,0,0,1,715999
A-762083,0,0,0,0,0,0,0,0,1,0,0,0,718425
A-762084,0,0,0,0,0,0,0,0,0,0,0,1,716092
A-762085,1,0,0,0,0,0,0,0,1,0,0,0,718412
A-762086,0,0,0,0,0,0,0,0,0,0,0,0,717260
A-762087,0,0,0,0,0,1,0,0,0,0,0,1,718368
A-762088,0,0,0,0,0,0,0,0,2,0,0,0,718338
A-762089,0,0,0,0,0,0,0,0,0,0,1,0,702814
A-762090,0,0,0,0,0,0,0,0,3,0,0,0,717580
A-762091,0,0,1,0,0,0,0,0,0,0,0,0,718201
A-762092,0,0,1,0,0,0,0,0,0,0,0,0,718192
A-762093,0,0,1,0,0,0,0,0,0,0,0,0,718153
A-762094,0,0,2,0,0,0,0,0,0,0,0,0,716724
A-762095,0,0,0,0,0,0,0,0,2,0,0,0,718022
A-762096,0,0,0,0,0,0,0,0,0,0,1,0,718020
A-762097,0,0,0,1,0,0,0,0,0,0,0,0,717990
A-762098,0,0,0,0,0,0,0,0,0,0,0,1,717937
A-762099,0,0,0,0,0,0,0,0,2,0,0,0,695414
A-762100,0,0,0,0,0,0,0,0,0,0,0,0,717898
A-762101,0,0,0,0,0,0,0,0,0,0,0,2,714281
A-762102,0,0,0,0,0,0,0,0,0,0,0,1,717819
A-762103,1,0,1,0,0,0,0,0,0,0,0,0,717783
A-762104,0,0,1,1,0,0,0,0,0,0,0,0,715814
A-762105,0,0,0,0,0,0,0,0,0,0,0,4,717706
A-762106,0,0,0,0,1,0,0,0,0,0,0,0,714040
A-762107,0,0,0,0,0,0,0,0,0,0,0,0,716848
A-762108,0,0,1,0,0,0,0,0,3,0,0,0,709490
A-762109,0,0,1,0,0,0,0,0,0,0,0,0,717399
A-762110,0,1,0,0,0,0,0,0,0,0,0,1,717703
A-762111,0,0,0,0,0,0,0,0,2,0,0,1,717560
A-762112,0,0,0,2,0,0,0,0,0,0,0,0,715618
A-762113,0,0,0,0,0,0,0,0,0,0,0,0,717675
A-762114,0,0,0,0,0,0,0,0,2,0,0,1,717243
A-762115,0,0,0,0,0,0,0,1,0,0,0,1,717657
A-762116,0,0,0,1,0,0,0,0,0,0,0,0,711177
A-762117,0,0,1,0,0,1,0,0,1,0,0,0,717641
A-762118,0,0,1,0,0,0,0,0,1,0,0,0,717638
A-762119,0,0,0,0,2,0,0,0,0,0,0,0,704562
A-762120,0,0,0,0,0,0,0,1,0,0,0,0,717598
A-762121,0,0,0,0,1,0,0,0,0,0,0,0,713097
A-762122,0,0,1,0,0,0,0,0,0,0,0,0,717550
A-762123,0,0,0,0,0,0,0,0,1,0,0,0,717513
A-762124,0,0,0,0,0,1,0,0,0,0,0,0,717509
A-762125,0,0,0,0,0,0,0,1,0,0,0,0,717430
A-762126,1,0,0,0,1,0,0,0,0,0,0,0,703620
A-762127,0,0,0,0,0,0,0,0,2,0,0,0,717495
A-762128,0,0,0,0,0,0,1,0,0,0,0,0,717415
A-762129,0,0,0,0,0,0,0,0,1,0,0,0,717400
A-762130,0,0,1,0,0,0,0,0,2,0,0,1,717383
A-762131,0,0,0,0,0,0,0,0,0,0,1,0,717358
A-762132,0,0,0,0,0,0,0,0,0,0,0,0,717334
A-762133,0,0,0,0,0,0,0,0,0,0,0,2,717301
A-762134,0,0,0,0,0,0,0,0,0,0,0,0,717246
A-762135,0,0,0,0,0,2,0,0,0,0,0,0,717250
A-762136,0,0,0,0,0,0,0,0,2,0,0,0,717212
A-762137,0,0,0,0,0,0,0,0,0,0,0,1,717238
A-762138,0,0,0,0,0,0,1,0,0,0,0,0,717219
A-762139,0,0,0,0,0,0,0,0,3,0,0,1,717205
A-762140,0,0,0,0,0,0,0,0,0,0,0,1,717167
A-762141,0,0,0,0,0,0,0,0,1,1,0,0,717148
A-762142,0,0,0,0,0,0,0,0,1,0,0,0,709864
A-762143,0,0,0,0,1,0,0,0,0,0,0,0,717106
A-762144,0,0,2,0,0,0,0,0,0,0,0,0,715900
A-762145,0,1,0,0,0,0,0,0,0,0,0,0,717108
A-762146,0,0,0,0,0,0,0,2,0,0,0,0,714862
A-762147,0,0,0,0,0,0,0,0,2,0,0,1,717069
A-762148,0,0,1,0,0,0,0,0,0,0,0,0,685022
A-762149,0,1,1,0,0,0,0,0,0,0,0,0,708284
A-762150,0,0,0,1,0,0,0,0,0,0,0,0,716406
A-762151,1,0,1,0,0,0,0,0,1,0,0,0,716513
